Departure_ScheduledTimeUTC_DateTime,Departure_TimeStatus_Code,Arrival_AirportCode,Arrival_ScheduledTimeUTC_DateTime,Arrival_ActualTimeUTC_DateTime,Arrival_TimeStatus_Code,Delay_minutes
2024-08-27T12:00Z,DL,JSI,2024-08-27T14,2024-08-27T17,DL,186.0
2024-08-27T12:00Z,OT,LHR,2024-08-27T13,2024-08-27T13,FE,-10.0
2024-08-27T12:05Z,DL,LAX,2024-08-27T23,2024-08-28T00,DL,51.0
2024-08-27T12:05Z,OT,YEG,2024-08-27T21,2024-08-27T21,DL,16.0
2024-08-27T12:05Z,OT,HND,2024-08-28T00,2024-08-28T01,OT,14.0
2024-08-27T12:05Z,OT,AYT,2024-08-27T15,2024-08-27T15,FE,-4.0
2024-08-27T12:20Z,DL,ANC,2024-08-27T21,2024-08-27T22,DL,34.0
2024-08-27T12:20Z,DL,KGS,2024-08-27T15,2024-08-27T15,DL,17.0
2024-08-27T12:20Z,OT,YUL,2024-08-27T20,2024-08-27T19,FE,-7.0
2024-08-27T12:20Z,DL,TLL,2024-08-27T14,2024-08-27T15,DL,27.0
2024-08-27T12:25Z,OT,HER,2024-08-27T15,2024-08-27T15,OT,9.0
2024-08-27T12:25Z,OT,SKG,2024-08-27T14,2024-08-27T14,OT,2.0
2024-08-27T12:30Z,DL,MIA,2024-08-27T23,2024-08-28T00,DL,83.0
2024-08-27T12:30Z,OT,ANC,2024-08-27T22,2024-08-27T22,DL,23.0
2024-08-27T12:30Z,OT,TUN,2024-08-27T14,2024-08-27T15,OT,11.0
2024-08-27T12:30Z,DL,OTP,2024-08-27T14,2024-08-27T15,DL,26.0
2024-08-27T12:45Z,OT,BER,2024-08-27T13,2024-08-27T13,FE,-6.0
2024-08-27T12:50Z,OT,SOF,2024-08-27T15,2024-08-27T15,OT,6.0
2024-08-27T12:55Z,DL,ADB,2024-08-27T16,2024-08-27T16,DL,29.0
2024-08-27T13:00Z,DL,MSP,2024-08-27T22,2024-08-28T00,DL,155.0
2024-08-27T13:00Z,OT,HAM,2024-08-27T14,2024-08-27T13,FE,-6.0
2024-08-27T13:00Z,OT,PVG,2024-08-28T01,2024-08-28T01,FE,-5.0
2024-08-27T13:00Z,DL,LHR,2024-08-27T14,2024-08-27T14,DL,1.0
2024-08-27T13:00Z,DL,ZRH,2024-08-27T13,2024-08-27T15,DL,70.0
2024-08-27T13:05Z,DL,SMI,2024-08-27T16,2024-08-27T16,DL,30.0
2024-08-27T13:10Z,OT,VLC,2024-08-27T15,2024-08-27T15,FE,-13.0
2024-08-27T13:15Z,OT,MUC,2024-08-27T14,2024-08-27T14,FE,-2.0
2024-08-27T13:25Z,DL,ICN,2024-08-28T00,2024-08-28T01,DL,8.0
2024-08-27T13:25Z,OT,PEK,2024-08-28T00,2024-08-28T00,OT,3.0
2024-08-27T13:25Z,OT,VNO,2024-08-27T15,2024-08-27T15,FE,-6.0
2024-08-27T13:25Z,DL,CPH,2024-08-27T14,2024-08-27T15,DL,20.0
2024-08-27T13:40Z,OT,DUB,2024-08-27T15,2024-08-27T15,FE,-7.0
2024-08-27T13:45Z,OT,YHZ,2024-08-27T20,2024-08-27T20,FE,-5.0
2024-08-27T13:45Z,OT,BER,2024-08-27T14,2024-08-27T14,FE,-5.0
2024-08-27T13:50Z,OT,OLB,2024-08-27T15,2024-08-27T15,OT,3.0
2024-08-27T13:50Z,OT,VIE,2024-08-27T15,2024-08-27T15,OT,12.0
2024-08-27T14:00Z,OT,LCY,2024-08-27T15,2024-08-27T15,OT,11.0
2024-08-27T14:00Z,DL,HAM,2024-08-27T15,2024-08-27T15,DL,19.0
2024-08-27T14:00Z,DL,ARN,2024-08-27T16,2024-08-27T16,DL,41.0
2024-08-27T14:00Z,DL,OSL,2024-08-27T16,2024-08-27T16,DL,18.0
2024-08-27T14:00Z,DL,LHR,2024-08-27T15,2024-08-27T15,DL,14.0
2024-08-27T12:00Z,DL,JSI,2024-08-27T14,2024-08-27T17,DL,186.0
2024-08-27T12:30Z,DL,MIA,2024-08-27T23,2024-08-28T00,DL,83.0
2024-08-27T13:00Z,DL,MSP,2024-08-27T22,2024-08-28T00,DL,155.0
2024-08-27T13:00Z,DL,ZRH,2024-08-27T13,2024-08-27T15,DL,70.0
2024-08-27T13:50Z,OT,OLB,2024-08-27T15,2024-08-27T15,OT,3.0
2024-08-27T13:50Z,OT,VIE,2024-08-27T15,2024-08-27T15,OT,12.0
2024-08-27T14:00Z,OT,LCY,2024-08-27T15,2024-08-27T15,OT,11.0
2024-08-27T14:00Z,DL,HAM,2024-08-27T15,2024-08-27T15,DL,19.0
2024-08-27T14:00Z,DL,ARN,2024-08-27T16,2024-08-27T16,DL,41.0
2024-08-27T14:00Z,DL,OSL,2024-08-27T16,2024-08-27T16,DL,18.0
2024-08-27T14:00Z,DL,LHR,2024-08-27T15,2024-08-27T15,DL,14.0
2024-08-27T14:05Z,OT,ALA,2024-08-27T21,2024-08-27T21,OT,0.0
2024-08-27T14:05Z,FE,BOD,2024-08-27T15,2024-08-27T15,FE,-1.0
2024-08-27T14:05Z,OT,BCN,2024-08-27T16,2024-08-27T15,FE,-17.0
2024-08-27T14:05Z,OT,BIO,2024-08-27T16,2024-08-27T16,OT,4.0
2024-08-27T14:10Z,OT,GVA,2024-08-27T15,2024-08-27T15,OT,9.0
2024-08-27T14:15Z,DL,PSA,2024-08-27T15,2024-08-27T16,DL,35.0
2024-08-27T14:15Z,OT,MUC,2024-08-27T15,2024-08-27T15,OT,6.0
2024-08-27T14:15Z,OT,LIN,2024-08-27T15,2024-08-27T15,OT,6.0
2024-08-27T14:15Z,DL,PMI,2024-08-27T16,2024-08-27T16,DL,25.0
2024-08-27T14:20Z,DL,DBV,2024-08-27T16,2024-08-27T16,DL,39.0
2024-08-27T14:20Z,DL,YYZ,2024-08-27T23,2024-08-28T00,DL,106.0
2024-08-27T14:20Z,DL,EDI,2024-08-27T16,2024-08-27T16,DL,0.0
2024-08-27T14:25Z,OT,AMS,2024-08-27T15,2024-08-27T15,OT,4.0
2024-08-27T14:25Z,OT,BRU,2024-08-27T15,2024-08-27T15,OT,6.0
2024-08-27T14:25Z,DL,NTE,2024-08-27T16,2024-08-27T16,DL,15.0
2024-08-27T14:30Z,DL,BLQ,2024-08-27T15,2024-08-27T17,DL,83.0
2024-08-27T14:30Z,OT,VCE,2024-08-27T15,2024-08-27T15,FE,-3.0
2024-08-27T14:30Z,OT,CDG,2024-08-27T15,2024-08-27T15,FE,-3.0
2024-08-27T14:30Z,OT,MRS,2024-08-27T16,2024-08-27T16,OT,8.0
2024-08-27T14:30Z,OT,ZRH,2024-08-27T15,2024-08-27T15,OT,3.0
2024-08-27T14:35Z,OT,BUD,2024-08-27T16,2024-08-27T16,DL,19.0
2024-08-27T14:40Z,OT,GRZ,2024-08-27T16,2024-08-27T16,OT,10.0
2024-08-27T14:40Z,OT,MXP,2024-08-27T15,2024-08-27T15,FE,-7.0
2024-08-27T14:40Z,FE,MAN,2024-08-27T16,2024-08-27T16,FE,-6.0
2024-08-27T14:45Z,DL,BER,2024-08-27T15,2024-08-27T16,DL,5.0
2024-08-27T14:45Z,DL,GOT,2024-08-27T16,2024-08-27T16,DL,21.0
2024-08-27T14:45Z,OT,NCE,2024-08-27T16,2024-08-27T16,OT,0.0
2024-08-27T14:45Z,OT,WAW,2024-08-27T16,2024-08-27T16,OT,1.0
2024-08-27T14:50Z,DL,VRA,2024-08-28T01,2024-08-28T01,FE,-12.0
2024-08-27T14:50Z,DL,BRE,2024-08-27T15,2024-08-27T16,DL,23.0
2024-08-27T14:50Z,DL,BHX,2024-08-27T16,2024-08-27T16,DL,9.0
2024-08-27T14:50Z,OT,SZG,2024-08-27T15,2024-08-27T15,FE,-3.0
2024-08-27T14:50Z,OT,BSL,2024-08-27T15,2024-08-27T15,FE,-10.0
2024-08-27T14:50Z,OT,PRG,2024-08-27T15,2024-08-27T15,OT,8.0
2024-08-27T14:55Z,OT,LYS,2024-08-27T16,2024-08-27T16,OT,0.0
2024-08-27T15:00Z,OT,HAM,2024-08-27T16,2024-08-27T16,OT,11.0
2024-08-27T15:00Z,OT,HAJ,2024-08-27T15,2024-08-27T15,OT,4.0
2024-08-27T15:00Z,OT,FMO,2024-08-27T15,2024-08-27T15,OT,10.0
2024-08-27T15:00Z,DL,NUE,2024-08-27T15,2024-08-27T15,DL,11.0
2024-08-27T15:00Z,OT,LEJ,2024-08-27T15,2024-08-27T15,FE,-5.0
2024-08-27T15:00Z,OT,DRS,2024-08-27T16,2024-08-27T15,FE,-6.0
2024-08-27T15:00Z,OT,CPH,2024-08-27T16,2024-08-27T16,OT,2.0
2024-08-27T15:00Z,DL,LHR,2024-08-27T16,2024-08-27T16,DL,8.0
2024-08-27T15:00Z,OT,MAD,2024-08-27T17,2024-08-27T17,FE,-7.0
2024-08-27T15:05Z,OT,DUS,2024-08-27T15,2024-08-27T15,OT,4.0
2024-08-27T15:10Z,DL,LUX,2024-08-27T15,2024-08-27T16,DL,30.0
2024-08-27T15:10Z,OT,LIN,2024-08-27T16,2024-08-27T16,OT,5.0
2024-08-27T15:15Z,OT,MUC,2024-08-27T16,2024-08-27T16,FE,-5.0
2024-08-27T15:15Z,DL,JFK,2024-08-28T00,2024-08-27T23,FE,-28.0
2024-08-27T15:15Z,OT,BLL,2024-08-27T16,2024-08-27T16,FE,-3.0
2024-08-27T15:20Z,DL,PMI,2024-08-27T17,2024-08-27T18,DL,43.0
2024-08-27T15:20Z,OT,STR,2024-08-27T16,2024-08-27T16,OT,0.0
2024-08-27T15:20Z,DL,GYD,2024-08-27T20,2024-08-27T21,DL,75.0
2024-08-27T15:20Z,OT,AMS,2024-08-27T16,2024-08-27T16,FE,-1.0
2024-08-27T15:20Z,OT,CDG,2024-08-27T16,2024-08-27T16,FE,-10.0
2024-08-27T15:20Z,OT,IST,2024-08-27T18,2024-08-27T18,OT,14.0
2024-08-27T15:20Z,OT,VIE,2024-08-27T16,2024-08-27T16,OT,2.0
2024-08-27T15:30Z,OT,LAS,2024-08-28T02,2024-08-28T02,OT,9.0
2024-08-27T15:30Z,OT,BCN,2024-08-27T17,2024-08-27T17,FE,-6.0
2024-08-27T15:30Z,DL,GZT,2024-08-27T19,2024-08-27T19,DL,21.0
2024-08-27T15:40Z,OT,BOS,2024-08-28T00,2024-08-27T23,FE,-31.0
2024-08-27T15:40Z,OT,GVA,2024-08-27T16,2024-08-27T16,OT,5.0
2024-08-27T15:45Z,OT,BER,2024-08-27T16,2024-08-27T16,FE,-8.0
2024-08-27T16:00Z,OT,HAM,2024-08-27T17,2024-08-27T17,OT,3.0
2024-08-27T16:00Z,OT,LHR,2024-08-27T17,2024-08-27T17,FE,-6.0
2024-08-27T16:00Z,FE,ZAG,2024-08-27T17,2024-08-27T17,OT,9.0
2024-08-27T16:10Z,OT,VIE,2024-08-27T17,2024-08-27T17,OT,3.0
2024-08-27T16:15Z,FE,MUC,2024-08-27T17,2024-08-27T17,FE,-9.0
2024-08-27T16:25Z,DL,BRU,2024-08-27T17,2024-08-27T17,DL,2.0
2024-08-27T16:25Z,FE,ZRH,2024-08-27T17,2024-08-27T17,FE,-6.0
2024-08-27T17:00Z,OT,HAM,2024-08-27T18,2024-08-27T18,OT,3.0
2024-08-27T17:15Z,OT,MUC,2024-08-27T18,2024-08-27T18,FE,-1.0
2024-08-27T17:20Z,FE,SOF,2024-08-27T19,2024-08-27T19,FE,-14.0
2024-08-27T17:30Z,OT,VIE,2024-08-27T18,2024-08-27T18,FE,-2.0
2024-08-27T17:40Z,DL,AYT,2024-08-27T21,2024-08-27T22,DL,56.0
2024-08-27T17:45Z,OT,FRA,2024-08-27T18,2024-08-27T18,OT,15.0
2024-08-27T17:50Z,OT,WAW,2024-08-27T19,2024-08-27T19,DL,29.0
2024-08-27T17:55Z,OT,LIS,2024-08-27T21,2024-08-27T21,OT,1.0
2024-08-27T18:00Z,DL,LHR,2024-08-27T19,2024-08-27T19,DL,17.0
2024-08-27T17:40Z,DL,AYT,2024-08-27T21,2024-08-27T22,DL,56.0
2024-08-27T17:50Z,OT,WAW,2024-08-27T19,2024-08-27T19,DL,29.0
2024-08-27T17:55Z,OT,LIS,2024-08-27T21,2024-08-27T21,OT,1.0
2024-08-27T18:00Z,DL,LHR,2024-08-27T19,2024-08-27T19,DL,17.0
2024-08-27T18:10Z,DL,RIX,2024-08-27T20,2024-08-27T21,DL,89.0
2024-08-27T18:10Z,DL,CDG,2024-08-27T19,2024-08-27T19,DL,11.0
2024-08-27T18:10Z,DL,SKP,2024-08-27T20,2024-08-27T20,DL,5.0
2024-08-27T18:10Z,FE,ADB,2024-08-27T21,2024-08-27T21,FE,-13.0
2024-08-27T18:15Z,OT,HAM,2024-08-27T19,2024-08-27T19,FE,-6.0
2024-08-27T18:15Z,OT,MUC,2024-08-27T19,2024-08-27T19,OT,12.0
2024-08-27T18:15Z,DL,BIO,2024-08-27T20,2024-08-27T20,DL,12.0
2024-08-27T18:30Z,DL,GDN,2024-08-27T20,2024-08-27T20,DL,16.0
2024-08-27T18:30Z,OT,CPH,2024-08-27T19,2024-08-27T19,FE,-4.0
2024-08-27T18:35Z,DL,OTP,2024-08-27T20,2024-08-27T21,DL,47.0
2024-08-27T18:40Z,OT,WAW,2024-08-27T20,2024-08-27T20,OT,6.0
2024-08-27T18:40Z,OT,DIY,2024-08-27T22,2024-08-27T22,FE,-1.0
2024-08-27T18:45Z,OT,HND,2024-08-28T07,2024-08-28T07,FE,-9.0
2024-08-27T18:45Z,OT,ZAG,2024-08-27T20,2024-08-27T20,OT,8.0
2024-08-27T18:50Z,OT,NAP,2024-08-27T20,2024-08-27T20,OT,8.0
2024-08-27T18:50Z,OT,VNO,2024-08-27T20,2024-08-27T20,FE,-3.0
2024-08-27T18:50Z,OT,MAD,2024-08-27T21,2024-08-27T21,OT,3.0
2024-08-27T18:50Z,OT,SJJ,2024-08-27T20,2024-08-27T20,OT,0.0
2024-08-27T18:50Z,OT,ZRH,2024-08-27T19,2024-08-27T19,OT,3.0
2024-08-27T19:00Z,OT,WDH,2024-08-28T05,2024-08-28T05,FE,-24.0
2024-08-27T19:00Z,OT,VCE,2024-08-27T20,2024-08-27T20,OT,7.0
2024-08-27T19:00Z,OT,NCE,2024-08-27T20,2024-08-27T20,FE,-3.0
2024-08-27T19:00Z,OT,LYS,2024-08-27T20,2024-08-27T20,OT,8.0
2024-08-27T19:00Z,DL,BCN,2024-08-27T21,2024-08-27T21,DL,3.0
2024-08-27T19:00Z,DL,OPO,2024-08-27T21,2024-08-27T22,DL,44.0
2024-08-27T19:00Z,DL,LJU,2024-08-27T20,2024-08-27T20,DL,32.0
2024-08-27T19:00Z,OT,GVA,2024-08-27T20,2024-08-27T20,OT,1.0
2024-08-27T19:05Z,OT,DUB,2024-08-27T21,2024-08-27T21,FE,-1.0
2024-08-27T19:05Z,DL,AMS,2024-08-27T20,2024-08-27T20,DL,3.0
2024-08-27T19:05Z,OT,WRO,2024-08-27T20,2024-08-27T20,FE,-4.0
2024-08-27T19:10Z,OT,TRS,2024-08-27T20,2024-08-27T20,OT,7.0
2024-08-27T19:10Z,OT,VRN,2024-08-27T20,2024-08-27T20,FE,-3.0
2024-08-27T19:10Z,OT,FLR,2024-08-27T20,2024-08-27T20,FE,-3.0
2024-08-27T19:10Z,OT,BGO,2024-08-27T21,2024-08-27T21,OT,3.0
2024-08-27T19:10Z,OT,MRS,2024-08-27T20,2024-08-27T20,OT,7.0
2024-08-27T19:10Z,OT,TIA,2024-08-27T21,2024-08-27T21,OT,2.0
2024-08-27T19:15Z,OT,HAM,2024-08-27T20,2024-08-27T20,OT,6.0
2024-08-27T19:15Z,OT,DUS,2024-08-27T20,2024-08-27T20,FE,-1.0
2024-08-27T19:15Z,OT,MUC,2024-08-27T20,2024-08-27T20,OT,4.0
2024-08-27T19:15Z,DL,BER,2024-08-27T20,2024-08-27T20,DL,3.0
2024-08-27T19:20Z,OT,KTW,2024-08-27T20,2024-08-27T20,OT,1.0
2024-08-27T19:20Z,DL,BER,2024-08-27T20,2024-08-27T21,DL,53.0
2024-08-27T19:20Z,DL,LIS,2024-08-27T22,2024-08-27T22,DL,23.0
2024-08-27T19:20Z,OT,ATH,2024-08-27T22,2024-08-27T22,FE,-9.0
2024-08-27T19:30Z,DL,LHR,2024-08-27T21,2024-08-27T21,FE,-1.0
2024-08-27T19:30Z,DL,TLS,2024-08-27T21,2024-08-27T21,DL,24.0
2024-08-27T19:30Z,DL,SZG,2024-08-27T20,2024-08-27T20,DL,12.0
2024-08-27T19:30Z,OT,POZ,2024-08-27T20,2024-08-27T21,DL,22.0
2024-08-27T19:30Z,DL,EVN,2024-08-27T23,2024-08-28T00,DL,37.0
2024-08-27T19:30Z,DL,BRU,2024-08-27T20,2024-08-27T20,DL,18.0
2024-08-27T19:40Z,DL,FCO,2024-08-27T21,2024-08-27T21,DL,19.0
2024-08-27T19:40Z,DL,EZE,2024-08-28T09,2024-08-28T09,FE,-14.0
2024-08-27T19:40Z,DL,HKG,2024-08-28T07,2024-08-28T08,DL,37.0
2024-08-27T19:40Z,OT,TLL,2024-08-27T22,2024-08-27T21,FE,-8.0
2024-08-27T19:40Z,DL,CDG,2024-08-27T20,2024-08-27T21,DL,12.0
2024-08-27T19:40Z,OT,BSL,2024-08-27T20,2024-08-27T20,FE,-1.0
2024-08-27T19:40Z,OT,SIN,2024-08-28T08,2024-08-28T08,DL,24.0
2024-08-27T19:45Z,OT,BLL,2024-08-27T21,2024-08-27T21,OT,1.0
2024-08-27T19:45Z,OT,CMN,2024-08-27T23,2024-08-27T23,OT,0.0
2024-08-27T19:50Z,OT,ARN,2024-08-27T21,2024-08-27T22,OT,6.0
2024-08-27T19:50Z,OT,HEL,2024-08-27T22,2024-08-27T22,FE,-4.0
2024-08-27T19:50Z,OT,OSL,2024-08-27T21,2024-08-27T21,OT,1.0
2024-08-27T19:50Z,OT,TUN,2024-08-27T22,2024-08-27T22,FE,-7.0
2024-08-27T19:50Z,OT,EDI,2024-08-27T21,2024-08-27T21,FE,-14.0
2024-08-27T19:50Z,OT,VIE,2024-08-27T21,2024-08-27T21,OT,3.0
2024-08-27T19:55Z,OT,ZNZ,2024-08-28T04,2024-08-28T05,DL,30.0
2024-08-27T19:55Z,OT,WDH,2024-08-28T06,2024-08-28T05,FE,-24.0
2024-08-27T19:55Z,OT,GRZ,2024-08-27T21,2024-08-27T21,OT,0.0
2024-08-27T19:55Z,DL,SIN,2024-08-28T08,2024-08-28T08,DL,38.0
2024-08-27T19:55Z,OT,BHX,2024-08-27T21,2024-08-27T21,OT,2.0
2024-08-27T19:55Z,DL,ALG,2024-08-27T22,2024-08-27T22,DL,6.0
2024-08-27T20:00Z,OT,LAD,2024-08-28T04,2024-08-28T04,FE,-2.0
2024-08-27T20:00Z,OT,CAI,2024-08-28T00,2024-08-28T00,OT,9.0
2024-08-27T20:00Z,OT,BEG,2024-08-27T21,2024-08-27T21,FE,-5.0
2024-08-27T20:05Z,OT,LUX,2024-08-27T20,2024-08-27T21,OT,14.0
2024-08-27T20:05Z,OT,GRU,2024-08-28T07,2024-08-28T07,FE,-14.0
2024-08-27T20:05Z,OT,JNB,2024-08-28T06,2024-08-28T06,OT,5.0
2024-08-27T20:05Z,OT,GLA,2024-08-27T22,2024-08-27T22,FE,-5.0
2024-08-27T20:10Z,DL,MXP,2024-08-27T21,2024-08-27T21,DL,17.0
2024-08-27T20:10Z,OT,STR,2024-08-27T20,2024-08-27T21,DL,16.0
2024-08-27T20:10Z,OT,BLQ,2024-08-27T21,2024-08-27T21,DL,24.0
2024-08-27T20:10Z,OT,ZAG,2024-08-27T21,2024-08-27T21,OT,2.0
2024-08-27T20:15Z,FE,HAJ,2024-08-27T21,2024-08-27T21,OT,1.0
2024-08-27T20:15Z,OT,NUE,2024-08-27T20,2024-08-27T20,OT,1.0
2024-08-27T20:15Z,OT,LEJ,2024-08-27T21,2024-08-27T21,OT,1.0
2024-08-27T20:15Z,FE,DRS,2024-08-27T21,2024-08-27T21,FE,-11.0
2024-08-27T20:15Z,OT,GIG,2024-08-28T08,2024-08-28T08,FE,-30.0
2024-08-27T20:15Z,OT,GOT,2024-08-27T21,2024-08-27T21,OT,2.0
2024-08-27T20:15Z,FE,KRK,2024-08-27T21,2024-08-27T21,FE,-10.0
2024-08-27T20:15Z,OT,PRG,2024-08-27T21,2024-08-27T21,OT,0.0
2024-09-27T02:45Z,OT,AYT,2024-09-27T06,2024-09-27T06,FE,-2.0
2024-09-27T02:45Z,OT,PMI,2024-09-27T04,2024-09-27T05,DL,19.0
2024-09-27T02:50Z,OT,HER,2024-09-27T05,2024-09-27T05,FE,-2.0
2024-09-27T02:50Z,OT,OLB,2024-09-27T04,2024-09-27T04,FE,-1.0
2024-09-27T03:00Z,OT,RHO,2024-09-27T06,2024-09-27T06,OT,9.0
2024-09-27T03:00Z,OT,SPU,2024-09-27T04,2024-09-27T04,FE,-1.0
2024-09-27T03:00Z,FE,PMI,2024-09-27T05,2024-09-27T05,OT,12.0
2024-09-27T03:05Z,DL,AYT,2024-09-27T06,2024-09-27T07,DL,40.0
2024-09-27T03:15Z,FE,SPU,2024-09-27T04,2024-09-27T04,FE,-8.0
2024-09-27T03:15Z,OT,SUF,2024-09-27T05,2024-09-27T05,FE,-5.0
2024-09-27T03:20Z,FE,CFU,2024-09-27T05,2024-09-27T05,DL,22.0
2024-09-27T03:55Z,FE,HER,2024-09-27T06,2024-09-27T06,OT,2.0
2024-09-27T04:15Z,OT,BER,2024-09-27T05,2024-09-27T05,FE,-2.0
2024-09-27T04:25Z,DL,ACE,2024-09-27T08,2024-09-27T09,DL,32.0
2024-09-27T04:30Z,DL,HAM,2024-09-27T05,2024-09-27T05,DL,9.0
2024-09-27T04:40Z,OT,VIE,2024-09-27T06,2024-09-27T05,FE,-11.0
2024-09-27T04:45Z,OT,BER,2024-09-27T05,2024-09-27T05,FE,-1.0
2024-09-27T04:45Z,OT,BRE,2024-09-27T05,2024-09-27T05,FE,-4.0
2024-09-27T04:50Z,DL,ATH,2024-09-27T07,2024-09-27T07,DL,19.0
2024-09-27T04:55Z,OT,BRU,2024-09-27T05,2024-09-27T05,FE,-2.0
2024-09-27T05:00Z,OT,STR,2024-09-27T05,2024-09-27T05,OT,4.0
2024-09-27T05:00Z,OT,OSL,2024-09-27T07,2024-09-27T06,FE,-12.0
2024-09-27T05:00Z,OT,LHR,2024-09-27T06,2024-09-27T06,FE,-2.0
2024-09-27T05:05Z,OT,HAJ,2024-09-27T05,2024-09-27T05,OT,2.0
2024-09-27T05:05Z,FE,DUS,2024-09-27T05,2024-09-27T05,FE,-12.0
2024-09-27T05:05Z,OT,LUX,2024-09-27T05,2024-09-27T05,OT,1.0
2024-09-27T05:05Z,DL,DUB,2024-09-27T07,2024-09-27T07,DL,0.0
2024-09-27T05:10Z,DL,MXP,2024-09-27T06,2024-09-27T06,DL,19.0
2024-09-27T05:10Z,OT,BSL,2024-09-27T06,2024-09-27T06,OT,7.0
2024-09-27T05:10Z,OT,BUD,2024-09-27T06,2024-09-27T06,OT,0.0
2024-09-27T05:15Z,OT,MUC,2024-09-27T06,2024-09-27T06,OT,12.0
2024-09-27T05:15Z,OT,LEJ,2024-09-27T06,2024-09-27T06,FE,-4.0
2024-09-27T05:20Z,FE,CPH,2024-09-27T06,2024-09-27T06,FE,-3.0
2024-09-27T05:20Z,OT,CDG,2024-09-27T06,2024-09-27T06,FE,-1.0
2024-09-27T05:20Z,DL,WAW,2024-09-27T06,2024-09-27T08,DL,70.0
2024-09-27T05:20Z,FE,WAW,2024-09-27T07,2024-09-27T06,FE,-10.0
2024-09-27T05:30Z,OT,HAM,2024-09-27T06,2024-09-27T06,OT,0.0
2024-09-27T05:30Z,OT,FCO,2024-09-27T07,2024-09-27T07,OT,5.0
2024-09-27T05:30Z,OT,GVA,2024-09-27T06,2024-09-27T06,OT,7.0
2024-09-27T05:35Z,DL,MAN,2024-09-27T07,2024-09-27T07,DL,11.0
2024-09-27T05:35Z,OT,BCN,2024-09-27T07,2024-09-27T07,DL,19.0
2024-09-27T05:40Z,OT,TLS,2024-09-27T07,2024-09-27T07,OT,9.0
2024-09-27T05:45Z,DL,BER,2024-09-27T06,2024-09-27T07,DL,16.0
2024-09-27T05:50Z,DL,NCE,2024-09-27T07,2024-09-27T07,DL,31.0
2024-09-27T05:50Z,DL,ZRH,2024-09-27T06,2024-09-27T07,DL,18.0
2024-09-27T05:55Z,OT,GOT,2024-09-27T07,2024-09-27T07,FE,-2.0
2024-09-27T05:55Z,OT,BHX,2024-09-27T07,2024-09-27T07,OT,7.0
2024-09-27T06:00Z,DL,LHR,2024-09-27T07,2024-09-27T08,DL,23.0
2024-09-27T06:00Z,OT,AYT,2024-09-27T09,2024-09-27T09,FE,-2.0
2024-08-25T02:45Z,DL,AYT,2024-08-25T06,2024-08-25T06,DL,36.0
2024-08-25T02:45Z,OT,AGP,2024-08-25T05,2024-08-25T05,OT,11.0
2024-08-25T02:45Z,FE,PMI,2024-08-25T04,2024-08-25T05,DL,22.0
2024-08-25T02:45Z,OT,ZTH,2024-08-25T05,2024-08-25T05,OT,5.0
2024-08-25T02:45Z,OT,PMI,2024-08-25T04,2024-08-25T05,DL,20.0
2024-08-25T02:45Z,OT,OLB,2024-08-25T04,2024-08-25T04,OT,8.0
2024-08-25T02:50Z,OT,HER,2024-08-25T05,2024-08-25T06,DL,20.0
2024-08-25T02:50Z,OT,CFU,2024-08-25T05,2024-08-25T05,OT,14.0
2024-08-25T02:50Z,OT,AYT,2024-08-25T06,2024-08-25T06,DL,18.0
2024-08-25T02:50Z,DL,PMI,2024-08-25T05,2024-08-25T05,DL,32.0
2024-08-25T02:55Z,OT,RHO,2024-08-25T06,2024-08-25T06,OT,4.0
2024-08-25T03:00Z,OT,CHQ,2024-08-25T05,2024-08-25T06,OT,13.0
2024-08-25T03:00Z,OT,BOJ,2024-08-25T05,2024-08-25T05,OT,10.0
2024-08-25T03:00Z,OT,PMI,2024-08-25T05,2024-08-25T05,OT,14.0
2024-08-25T03:20Z,FE,DBV,2024-08-25T05,2024-08-25T05,FE,-7.0
2024-08-25T04:30Z,FE,HAM,2024-08-25T05,2024-08-25T05,FE,-14.0
2024-08-25T04:40Z,OT,ZRH,2024-08-25T05,2024-08-25T05,OT,0.0
2024-08-25T04:40Z,OT,VIE,2024-08-25T06,2024-08-25T05,FE,-10.0
2024-08-25T04:45Z,FE,SPU,2024-08-25T06,2024-08-25T06,FE,-1.0
2024-08-25T04:45Z,DL,CTA,2024-08-25T07,2024-08-25T07,DL,25.0
2024-08-25T04:50Z,DL,AMS,2024-08-25T06,2024-08-25T06,DL,9.0
2024-08-25T04:50Z,OT,ATH,2024-08-25T07,2024-08-25T07,FE,-2.0
2024-08-25T04:55Z,OT,BRU,2024-08-25T05,2024-08-25T06,OT,8.0
2024-08-25T05:00Z,DL,STR,2024-08-25T05,2024-08-25T06,DL,22.0
2024-08-25T05:00Z,FE,NUE,2024-08-25T05,2024-08-25T05,FE,-10.0
2024-08-25T05:00Z,FE,ARN,2024-08-25T07,2024-08-25T06,FE,-17.0
2024-08-25T05:00Z,DL,LHR,2024-08-25T06,2024-08-25T06,DL,14.0
2024-08-25T05:05Z,FE,HAJ,2024-08-25T05,2024-08-25T05,FE,-6.0
2024-08-25T05:05Z,DL,DUS,2024-08-25T05,2024-08-25T06,DL,11.0
2024-08-25T05:05Z,DL,LUX,2024-08-25T05,2024-08-25T05,DL,7.0
2024-08-25T05:05Z,OT,DUB,2024-08-25T07,2024-08-25T07,FE,-9.0
2024-08-25T05:10Z,FE,MXP,2024-08-25T06,2024-08-25T06,FE,-5.0
